Product Unique ID,Product Category,Product Title,Product Description,Product Condition,Product Brand,Product Material,Variation Unique ID,Variation Size,Variation Color,Variation Quantity,Starting Bid,Buy Now Price,Retail Price,Target Price,Shipping Price,Ships From Country,Shipping Weight In Ounces,Days To Process Order,Days To Deliver,Expedited Shipping Price,Expedited Delivery Time,Buy One Get One Price,Accessory Price,Accessory Description,Primary Image URL,Extra Image URL 1,Extra Image URL 2,Extra Image URL 3,Extra Image URL 4,Status,bought,reminder,ratings
52802470,Jewelry | Other,Bridal Barefoot Sandal Pearl Gold Multilayer Women Fashion Toe Ring Anklet Bracelet Foot,"Description
 
100% Brand new and high quality.
Make you elegant and charming.
 
With fine workmanship, the anklet is very elegant and classic beauty, which makes you more confident and more beautiful.
 
Its special design will make you look cute and elegant.
Beautiful and attractive.
A nice ornaments for some special occasion such as dinner party, banquet, festival.
Wonderful gift for you, family, lover, friends and coworkers.
 
Features
 
Item Name: Anklet
Size: Approx. 25+5CM
Color: White
Material: Imitation pearl
Style: Beauty
Gender: Women
Package Included: 1 x Anklet",New,,Alloy Metal,52802470,,,,1,16.0,150.0,,2.0,,,,,,,7,,,https://images.tophatter.com/d8ad56c41dc5a96a2d156ec05d7e84c6/large.jpg,https://images.tophatter.com/8e06670818984e179f1a161cccdae1d0/large.jpg,https://images.tophatter.com/3cee6cadde1670d7f4842d8c960cd5e2/large.jpg,https://images.tophatter.com/0c455599f2c32cbf69a78403e064d863/large.jpg,,Enabled,0,25,0
52802476,Jewelry | Other,Fashion European Style Women Charms Bracelets Hand Catenary Trendy Jewelry,"Description
 
100% Brand new and high quality.
Make you elegant and charming.
 
With fine workmanship, the bracelet is very elegant and classic beauty, which makes you more confident and more beautiful.
 
Its special design will make you look cute and elegant.
It is a good gift for your lover, family, friend and coworkers.
Beautiful and attractive.
Good for going party or banquet.
 
Features
 
Item Name: Bracelet
Quantity: 1 Piece
Material: Alloy,Rhinestone
Length: Approx. 18.5CM
Pendant length: 2.5CM
Color: Gold,Silver
Style: Beauty
Gender: Women
 
Package Included: 1 x Bracelet",New,,Alloy Metal,52802476,,,,1,16.0,150.0,,2.0,,,,,,,7,,,https://images.tophatter.com/eaba873cbdd7f8ba32e24d5faf39bedb/large.jpg,https://images.tophatter.com/360858b1b4f3809790cb8777ed79b4f6/large.jpg,https://images.tophatter.com/71c52b5776b75aab36f1e310d7c2da99/large.jpg,https://images.tophatter.com/1113831dca4d9ac8ee755886559f2bac/large.jpg,,Enabled,0,33,0
53477784,Jewelry | Other,New Beautiful and Detailed Cartoon Character Design 1 Gram Pure Silver .9999 Bar,"Up for Auction is a Beautiful and Detailed Cartoon Character Design 1 Gram Pure Silver .999 Bar, Great buy and or a gift. 
Happy bidding.. 

Shipping is very fast, mostly the next day 
P.S. Shipping Cost Is Solely For Your Secured Delivery Purpose.",New,,Sterling Silver,53477784,,,,1,20.0,79.0,,6.0,,,,,,,25,,,https://images.tophatter.com/9f62ef1b1136d9f2894e47e52e67f03f/large.jpg,https://images.tophatter.com/99ea71601f01cbc94fd5894a72df88cf/large.jpg,,,,Enabled,0,2,0
53667594,Jewelry | Other,Belly Rings 14G Glow In The Dark Assortment Surgical Steel-10,"An Amazing Value! This package features 10 pieces of glow in the dark belly rings with acrylic end beads. The Shaft measures 14 gauge with an overall length of 3/8"". Made with a surgical steel shaft. Perfect for healed piercings. Order yours today!!",New,luxemodz,Stainless Steel,53667594,,,,1,4.0,12.0,,4.0,,,,,,,,,,https://images.tophatter.com/b696ed050146df07661cf529f15a848a/large.jpg,,,,,Enabled,0,2,0
53729987,Jewelry | Other,"UNIQUE! rainbow and purple CZ wht accented 925 band, crown ring, just right, fits the finger perfectly and is quite lovely!","UNIQUE! Lovely, rainbow and purple CZ wht accented 925 band, crown ring, just right, fits the finger perfectly and is quite lovely! TY, Laura",New with Tags,,Sterling Silver,53729987,,,,1,35.0,,,3.0,,,,,,,,,,https://images.tophatter.com/5fedce6bddf7bd0404eea81b28d1e54c/large.jpg,https://images.tophatter.com/5250f9fbf53ef1f736616d20824d9628/large.jpg,https://images.tophatter.com/69dbb6259810f0a15ad4b103ef187de5/large.jpg,https://images.tophatter.com/00cd498ac340f72fca11b2e7b0fca855/large.jpg,,Enabled,0,4,0
53960867,Jewelry | Other,100% Genuine natural garnet 15ctw bezel set cabochans in 925 genuine STERLING siler native handmade tribal art bangle/cuff> STUNNING,"100% Genuine natural garnet 15ctw bezel set cabochans in 925 genuine STERLING siler native handmade tribal art bangle/cuff> STUNNING> matching earrings are AWESOME! Ty, Laura",New with Tags,,Sterling Silver,53960867,,,,1,45.0,299.0,,5.0,,,,,,,20,,,https://images.tophatter.com/727c9afba9da94215a3526f9baa0cc05/large.jpg,https://images.tophatter.com/ee3d17df96d75c07df6da31bf0e2f32d/large.jpg,https://images.tophatter.com/166eed5989fde37d51a1cfc2c3286d7f/large.jpg,https://images.tophatter.com/fabe2126f3fb223f54985ca5899189cb/large.jpg,,Enabled,0,21,0
17654944,Jewelry | Other,50 Stainless Steel Acrylic Belly Bars,"Colors are random. Due to the lot being for 50, you may receive duplicate colors. Colors may vary from what is shown in photo. 

Stunning belly bar
Eye-catching
Material:  stainless steel + acrylic
Bar length: about 10mm
Bar diameter: about 1.6mm
Ball diameter: about 5mm / 8mm
Package including:  50 navel bars",New,,Stainless Steel,17654944,,,,1,9.0,24.0,,5.0,,,,,,,,,,https://images.tophatter.com/a81041469e80072ad2da5fa40d599f39/large.jpg,https://images.tophatter.com/059117da1079f1a264dbf9785ce0e994/large.jpg,https://images.tophatter.com/074b1f3701faaa7355418a5ba0de981b/large.jpg,,,Enabled,100+,147,4.5
17666594,Jewelry | Other,PASNEW PSE-219 Waterproof Children Boys Girls LED Digital Sports Watch with Date /Alarm /Stopwatch (Purple),"Description The PASNEW PSE-219 is a simple and fashion children boys girls LED digital sports watch, which is composed of durable hard plastic watch case and adjustable soft rubber watch band, and adopts advanced LED digital movement to provide precise time. It supports to display month, date, week, day, hour, minute and second, and also supports alarm clock, hourly chime and stopwatch functions. Besides, the watch supports LED backlight for convenient you to know the time clearly in the darkness or at night. With 30m waterproof design and easy to use, it is really a wonderful children sports LED watch for choice. Features - Brand: PASNEW. - Model: PSE-219. - Color: mainly purple. - Material: durable hard plastic (watch case), stainless steel (back case) and soft rubber (watchband). - 100% brand new and high quality Waterproof Children Boys Girls LED Digital Sports Watch. - Provide precise movement and keep good time. - Can display month, date, week, day, hour, minute, and second. - 12-hour /24-hour format system for choice. - Support alarm clock function, to remind you of every important moment. - Support hourly chime function. - Support stopwatch function, especially suitable for sports use. - Only to press the Light button, the LED backlight on the dial will be ON for convenient to know the time at night or in dark place. - Battery is included inside. - 30M waterproof design (Not for diving, swimming, shower, etc.). - Come with a package box for storing the LED sports watch.",New,,Other,17666594,,,,3,14.0,57.0,,11.0,,,,,,,,,,https://images.tophatter.com/57623df87540223941350e0b11208608/large.jpg,https://images.tophatter.com/1c64d5ede220e452fc110a87c20b7772/large.jpg,https://images.tophatter.com/d4a2d88da49bdd8b4de90b113dcc20bb/large.jpg,,,Enabled,0,48,0
17666608,Jewelry | Other,WINNER Fashion Men's Hollow-out Round Dial Manual Mechanical Wrist Watch with PU Band (Silver+Black),"Description The item is a fashion and cool men #39;s manual winding mechanical wrist watch, which adopts advanced mechanical movement and 12 Roman numbers on the hollow-out round dial to show your precise time and keep good time. It is equipped with an adjustable soft PU watch band for comfortable to wear. With living waterproof design and easy to use, it is really a wonderful men #39;s mechanical watch for choice. Features - Brand: WINNER. - Color: mainly silver+black. - Material: durable alloy, stainless steel and soft PU. - Suitable for most adult men to wear. - 100% brand new and high quality Men #39;s Manual Mechanical Wrist Watch. - Men #39;s mechanical watch with manual winding design and 12 Roman numbers on the hollow-out round dial, to provide precise movement and keep good time. - Adopts a soft adjustable PU watch band for comfortable to wear. - 30M Living waterproof design (not for swimming, diving, shower, etc.) - A wonderful gift for your male friends and families.",New,,Other,17666608,,,,3,18.0,72.0,,13.0,,,,,,,,,,https://images.tophatter.com/32660a604426023d39c498729634b17b/large.jpg,https://images.tophatter.com/eb1ef858ec27ee2a5c842a4334169e01/large.jpg,https://images.tophatter.com/f795380152886755e92923066490fd7c/large.jpg,,,Enabled,0,98,0
17666624,Jewelry | Other,Women Ladies Bohemia Style Metal PU Bangle Bracelet Wrist Watch (Black),"Description This is a simple and fashion women #39;s wrist watch, which adopts advanced precise quartz movement to show you precise time, and is equipped with soft adjustable PU watch band for comfortable to wear. Besides, it has a bracelet along with the PU band, nice and attractive for decoration. Features - Main color: black golden. - Material: durable hard alloy and soft PU. - Case diameter: about 0.79 inch / 20mm - Band width : approx 1:02 inch / 2.6cm - Length: approx 8.87 inch / 22.5cm - Suitable for most women and girls to wear. - 100% brand new and high quality Women Ladies Bohemia Style Metal PU Bangle Bracelet Wrist Watch. - Provide precise movement and keep good time. - Can display hour, minute and second on the round dial. - Adopt adjustable soft PU watch band for comfortable to wear. - Battery is included inside. - Not only a watch, but also a bangle for decoration.",New,,Other,17666624,,,,2,9.0,34.0,,6.0,,,,,,,,,,https://images.tophatter.com/1bd0e3a0bd2635e0df4032e135b4c9da/large.jpg,https://images.tophatter.com/0a7dbac7221085f3118c14c8970ffa3c/large.jpg,https://images.tophatter.com/ca276e36858c6e5fdd1becd14f0c6d22/large.jpg,,,Enabled,0,87,0
17666633,Jewelry | Other,Vintage Women Floral Bracelet Wirst Watch (Bronze),"Description

This item is a fashion bracelet wrist watch, which adopts advanced quartz movement to provide precise time and keep good time. It features rhinestone and floral bracelet style, very elegant and attractive.

Features

- Color: mainly bronze.
- Material: Alloy and rhinestone.
- One size, suitable for most women to wear.
- 100% brand new and high quality Vintage Women Floral Bracelet Wirst Watch.
- Rhinestone and flower decorated wrist watch.
- It is not only a delicate quartz wrist watch, but also act as a bracelet.
- Provide precise movement and keep good time.
- Battery is included inside.
- Note: Not for swimming, shower, diving, etc.",New,,Alloy Metal,17666633,,,,2,12.0,47.0,,9.0,,,,,,,,,,https://images.tophatter.com/edbf173f9a1c69423cf28a963152a29e/large.jpg,https://images.tophatter.com/d12d89d8ebddb360e2567bb30530c8bf/large.jpg,https://images.tophatter.com/4b83ef07589b74492f25139592b3c476/large.jpg,,,Enabled,0,129,0
17666655,Jewelry | Other,Retro Style Butterfly Pendant Decor Bracelet Women&#39;s Quartz Wrist Watch with Round Dial (Blue),"Description We all know that a wonderful wrist watch should be not only very practical but also can well decorate yourself. Now, we will recommend you a retro butterfly pendant style bracelet women #39;s quartz wrist watch. The watch adopts round dial and advanced quartz movement to provide precise time and keep good time, and is equipped with a beautiful butterfly pendant decor bracelet as watch band for comfortable to wear and making you outstanding. Features - Bracelet color: blue. - Material: durable alloy (watch case), stainless steel (back cover) and soft PU (bracelet) - Suitable for female to wear. - 100% brand new and high quality retro style women #39;s bracelet quartz wrist watch. - Butterfly pendant decor bracelet as watch band, very beautiful and attractive. - Adopts advanced quartz movement to provide precise time and keep good time. - 12 Arabic numerals on the round dial to show the time. - Adjustable watch bracelet design, for easy to wear. - Solid stainless steel back cover. - Battery is included inside. - Fashionable and retro design, suitable for all occasions.",New,,Other,17666655,,,,2,9.0,35.0,,6.0,,,,,,,,,,https://images.tophatter.com/8c643c7d6cefb3d579332c73f53d38fa/large.jpg,https://images.tophatter.com/1caa4deafede030114b87bef633938bd/large.jpg,https://images.tophatter.com/a151c26792044cc752cd0d44add1d52f/large.jpg,,,Enabled,0,136,0
