Product Unique ID,Product Category,Product Title,Product Description,Product Condition,Product Brand,Product Material,Variation Unique ID,Variation Size,Variation Color,Variation Quantity,Starting Bid,Buy Now Price,Retail Price,Target Price,Shipping Price,Ships From Country,Shipping Weight In Ounces,Days To Process Order,Days To Deliver,Expedited Shipping Price,Expedited Delivery Time,Buy One Get One Price,Accessory Price,Accessory Description,Primary Image URL,Extra Image URL 1,Extra Image URL 2,Extra Image URL 3,Extra Image URL 4,Status,bought,reminder,ratings
35658615,Jewelry | Sets,Clover Charm Chain Floating Heart Pendant 4 Leaf Leaves Necklace Earrings Bracelet Jewelry Sets,"Specifications:
Material: Metal, Alloy, Crystal
Color: as picture
Bracelet:17+4CM
Earring:1.3*1.3CM
Quantity: 1 set (necklace+earrings+bracelet )
Condition: 100% Brand New
Note:
1. Please note the photo does not show actual size, please refer to Description for size details. 
2. Please allowed 1-5mm differences due to manual measurement, thanks.
3. Due to the difference between different monitors, the picture may not reflect the actual color of the item.",New,,Silver Plated,35658615,,,,1,13.0,49.0,,0.0,,,,,,,20,,,https://images.tophatter.com/65e14d8af2df4ce83c1b2d39c63b94b6/large.jpg,https://images.tophatter.com/1096d38461b677c1e2ea97f73cb021bb/large.jpg,https://images.tophatter.com/4d4b4f77d37ffd77613645e2cee6fc73/large.jpg,https://images.tophatter.com/a179228805213c27a48d74ef0743294a/large.jpg,,Enabled,300+,569,4.5
29893470,Jewelry | Sets,Blue Ice Angel Jewelry Set,"Embrace your individuality with unique design. An ideal gift! This silver-plated set will make any woman feel like an angel. It includes a necklace, a bracelet and a pair of earrings. Each piece features a sparkling, open-back clear crystal drop in the exquisite spiral setting enhanced with clear crystal pave. The pendant comes on a chain.",New,,Alloy Metal,29893470,,,,1,16.0,40.0,,0.0,,,,,,,5,,,https://images.tophatter.com/73f84ce83c3648cf74a0bb7039de9286/large.jpg,,,,,Enabled,3k+,444,4.5
30987928,Jewelry | Sets,18K Yellow Gold Filled Brilliant Ring,"100% Brand New
Wedding, Engagement, Party Ring",New,,Yellow Gold Filled,30987928,,,,1,45.0,225.0,,3.0,,,,,,,14,,,https://images.tophatter.com/ca45a928a3aba2a8ba2b86238ef88966/large.jpg,,,,,Enabled,100+,421,3.5
35091196,Jewelry | Sets,Silver Plated Horse Earrings And Necklace,"Winner Gets Both!

One silver plated horse necklace and a set of earrings.  They have a great look with a classy vibe.

Length Of Necklace: 48+5cm 
Necklace Pendant: 4x6cm 
Earrings: 1.8x2.6cm 
Weight: 31g",New,,Silver Plated,35091196,,,,1,12.0,29.0,,5.0,,,,,,,,,,https://images.tophatter.com/34fd9a4a38306f4e2211b7b0bc66fcfb/large.jpg,https://images.tophatter.com/0f435ce0809333c76573680ff520c592/large.jpg,https://images.tophatter.com/b7de024a60b9193babb3a3b887433a9a/large.jpg,https://images.tophatter.com/32fd34f911043268d4de6df0ac1cfa51/large.jpg,,Enabled,400+,106,4.5
50868293,Jewelry | Sets,18k Rose Gold Plated Colorful Austrian Crystal Drop Jewelry Sets Women,"Item Type: Jewelry Sets
Fine or Fashion: Fashion
Style: Trendy
Gender: Women
Material: Crystal
Occasion: Party
Metals Type: Gold Plated
Shape\pattern: Water Drop",New,,Yellow Gold Plated,50868293,,,,1,19.0,399.0,,0.0,,,,,,,26,,,https://images.tophatter.com/22705bb727a74979a64dab8752d2ac7a/large.jpg,https://images.tophatter.com/78f3e0c3e66afee4c60399f5c710387f/large.jpg,https://images.tophatter.com/eb017e66d2a26cc7d994be126afdf174/large.jpg,,,Enabled,0,26,3.5
21166373,Jewelry | Sets,Silver Jewelry Sets Bohemian Retro National Peacock Turquoise Pendant Necklace Earrings Suit,"Brand Name: LLNF
Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Necklace + Earrings
Style: Classic
Gender: Women
Occasion: Party
Shape\pattern: Animal
Jewelry Sets Type: Necklace/Earrings
Model Number: Jewelry Sets
Material: Silver Plated
Quanlity: 1 sets (1* necklace + 1 pair * Earrings)
Pendant Size: 3.6cm *3cm",New,,Silver Plated,21166373,,,,1,15.0,499.0,,0.0,,,,,,,,,,https://images.tophatter.com/2027a266305fe32478d08340e1408d97/large.jpg,https://images.tophatter.com/17853fa766d8aad930d78c5d95e4658b/large.jpg,https://images.tophatter.com/b189dc2f06d0560c2f7c48f495d84332/large.jpg,,,Enabled,0,128,4.5
21208826,Jewelry | Sets,3Pcs/Set Fashion Jewelry Sets Silver Turquoise Bracelet Necklace Eearrings Sets Lovely Owl for Women Gifts,"Item Type: Jewelry Sets
Included Additional Item Description: Necklace Bracelet Earrings
Gender: Women
Occasion: Wedding
Shape\pattern: Animal
Occasion: Engagement, Wedding, Anniversary, Party, Bridal, Gift",New,,Alloy Metal,21208826,,,,1,15.0,499.0,,6.0,,,,,,,,,,https://images.tophatter.com/cfe917d59118793b65c5ea56d1e1ce37/large.jpg,https://images.tophatter.com/8ee2caa72aa09cb9bff45412b170dfa5/large.jpg,https://images.tophatter.com/c156a9188d6e99fe9ceae27166022b51/large.jpg,https://images.tophatter.com/e0eb5d0341ceaacb5148892aa9778a32/large.jpg,,Enabled,30+,241,4.0
26623211,Jewelry | Sets,"Gorgeous Necklace & Earrings Sets Modern Statement Designer Look,","Hi thanks for stopping by we hope we can help you find something exquisite here in our store on tophatter.  
This modern piece comes with matching earrings that have surgical steel posts and is the quality you will find when you visit major dept stores.
We carry this set in a Shiny gold finish plating with several stone options which are the following:
Salmon, Black, Beige/Cream, Mint Green, and Violet Purple.
Pick you favorite today and remember that all of our jewelry is brand new and have never been worn unless for photos.  
Thanks for your valued business and Enjoy your purchase with us today :)  FAST SHIPPING!  WITHIN 5 BUSINESS DAYS IN USA",New with Tags,,Yellow Gold Plated,26623211,,,,1,12.0,38.0,,5.0,,,,,,,25,,,https://images.tophatter.com/c929dbe35e18db69fae18ecc0f7ddbe8/large.jpg,,,,,Enabled,0,30,4.0
49027060,Jewelry | Sets,Quality Elegant Luxury Pink Fashion Design Gold Plated Colorful Crystal Austrian Drop Jewelry Sets,"Fine and Fashionable: Fashion Material: CrystalType of ornaments: Necklace / earrings / bracelet Style: FashionableOccasion: Wedding Shape / Model: Water drop Style
Gender: Women, Girls
Product description: necklace, earrings, bracelet
Type of metals: Gold plated Gender: Women 
Occasion: Anniversary, Engagement, Gift, Party, Wedding, Other Material: Austrian Crystal
Pink Color: Gold Shape: Water Drop",New,,White Gold Plated,49027060,,,,1,25.0,189.0,,5.0,,,,,,,,,,https://images.tophatter.com/99d95af744ed3da2feed2cc6b5113719/large.jpg,,,,,Enabled,0,78,0
49442679,Jewelry | Sets,"Crystal Water Drop Jewelry Set, Purple","Type:Jewelry Sets Fine or Fashion: Fashion Material: Crystal Model Number: jewelry set Included Additional Item Description 
Trendy Occasion:Wedding",New,,Alloy Metal,49442679,,,,1,30.0,159.0,,5.0,,,,,,,,,,https://images.tophatter.com/80f64d161adc6c59b2fbee1b04a2eac5/large.jpg,https://images.tophatter.com/e0c7efdb03bc0080d3df5989fdaa570c/large.jpg,,,,Enabled,0,34,5.0
19981824,Jewelry | Sets,Jewelry Sets Charming Crystal Tibetan Silver Turquoise Owl Earrings Necklace Sets Christmas Gift for Women,"Brand Name: Crazy Feng
Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Necklace Earrings
Style: Trendy
Gender: Women
Jewelry Sets Type: Necklace/Earrings
Metals type: Turquoise
Occasion: Party",New,,Other,19981824,,,,1,15.0,499.0,,6.0,,,,,,,,,,https://images.tophatter.com/f41828b4b0af61ca6f26ecfbca0ed916/large.jpg,https://images.tophatter.com/a8f49a85c35a3eaa5b4064066bcd27b4/large.jpg,https://images.tophatter.com/935df3dd83e74c9f2cdffc85eaf86ceb/large.jpg,https://images.tophatter.com/663b1eda2781f53b9fdb611c1e808680/large.jpg,,Enabled,10+,219,4.5
19983866,Jewelry | Sets,Beaded Handmade Enhanced Turquoise Bracelet,Beaded Butterfly Bracelet. About 22 CM Spring Ring Clasp. Enhanced Turquoise. Not Wear While Showering Or Using Harsh Chemical Cleaning Supplies As It May Tarnish Due To Improper Care.,New,,Stainless Steel,19983866,,,,1,22.0,199.0,,3.0,,,,,,,,,,https://images.tophatter.com/3387a9e41984410832d7492fc90f2edc/large.jpg,https://images.tophatter.com/df97c7b049c853f81e5bffe74398507f/large.jpg,https://images.tophatter.com/e5435c30dc3ecbeb3a98e9988681ce4f/large.jpg,https://images.tophatter.com/159ee61d3bf0cd7e102f74f84fed2e7b/large.jpg,,Enabled,40+,316,4.5
20070141,Jewelry | Sets,Vintage Look Silver Plated Crystal Butterfly Pendant Necklace Earring Turquoise Jewelry Set,"Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Necklace, Earring
Style: Classic
Gender: Women
Material: Semi-precious Stone
Occasion: Party
Metals Type: Silver Plated
Shape\pattern: Animal
Jewelry Sets Type: Necklace/Earrings
Model Number: TS80",New,,"Alloy,Turquoise",20070141,,,,1,15.0,499.0,,0.0,,,,,,,,,,https://images.tophatter.com/c01e16ed31f09794f004f3f3caa8057a/large.jpg,https://images.tophatter.com/28d975a778a49b2f9649251c9706923a/large.jpg,https://images.tophatter.com/b1f20b1b3751ca16631d1a73f2ee533c/large.jpg,https://images.tophatter.com/f691eb49cea455ff3ded0e36cbc51b96/large.jpg,,Enabled,0,161,0
20215112,Jewelry | Sets,Women Jewelry Set 18K Gold Plated With Austrian Crystal Pendant/Earrings Set Fashion Jewelry,"Brand Name: Eshine Jewelry
Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Pendant Necklace/ Earrings Stud
Style: Trendy
Gender: Women
Material: Crystal
Occasion: Engagement
Metals Type: Zinc Alloy
Shape\pattern: Water Drop
Jewelry Sets Type: Necklace/Earrings
Model Number: PCST0001
Jewelry Type: Pendant Necklace/ Earrings Stud
Gender: Women ,Lady ,Female
Plating: 18K Gold Plated/White Gold Plate
Main Stone: Zinc Alloy Metal
Fine or Fashion: Fashion",New,,Yellow Gold Plated,20215112,,,,1,15.0,499.0,,6.0,,,,,,,,,,https://images.tophatter.com/57fa67c8f1ee3057def4810e02034379/large.jpg,https://images.tophatter.com/5588eb0a671c0c127dc98d4ab4f08a67/large.jpg,https://images.tophatter.com/60e2094cd198273d8efdbb184ec6b593/large.jpg,https://images.tophatter.com/e2889769a9e3cfb4a7e149d3377c2e35/large.jpg,,Enabled,20+,77,0
20293836,Jewelry | Sets,Trendy Romantic Jewelry Sets Rhinestone Tibetan Silver Turquoise Heart Plum Flower Pendant Necklace Long Drop Earrings,"Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Necklace Earrings
Style: Romantic
Gender: Women
Material: Stone
Occasion: Anniversary
Metals Type: Zinc Alloy
Shape\pattern: Plant
Jewelry Sets Type: Necklace/Earrings",New,,Alloy Metal,20293836,,,,1,15.0,499.0,,0.0,,,,,,,,,,https://images.tophatter.com/f6b11db8488883e75ee8e61a01775451/large.jpg,https://images.tophatter.com/38740d573f5813d338517fab394e5345/large.jpg,https://images.tophatter.com/ad443b0f335fc1a3f86166be7d8bd9ad/large.jpg,https://images.tophatter.com/bf1cda31c40d40c07f81e8a0bff98938/large.jpg,,Enabled,0,292,0
20503807,Jewelry | Sets,Fashion Girl Lovely Jewelry Sets 18K Gold Plated/Silver Plated Cat Shape Austrian Crystal Necklace Earrings,"Item Type: Jewelry Sets
Fine or Fashion: Fashion
Included Additional Item Description: Jewelry Sets
Style: Classic
Gender: Women,lovers'
Material: Crystal
Occasion: Party
Metals Type: Gold Plated
Shape\pattern: Animal
Jewelry Sets Type: Necklace/Earrings
Model Number: Jewelry Sets",New,,Silver Plated,20503807,,,,1,15.0,499.0,,0.0,,,,,,,,,,https://images.tophatter.com/be81414e3adead2aeb6b4c0ab48c37ed/large.jpg,https://images.tophatter.com/def39bf083c87e5be8d04221c3fcdfb1/large.jpg,https://images.tophatter.com/e734af896f0654e5fd13f941f4ddd27a/large.jpg,https://images.tophatter.com/2dffef67daf0b8aaeb6a5d0012c8e5f0/large.jpg,,Enabled,10+,242,5.0
21222540,Jewelry | Sets,Jewelry Pendant Chain Crystal Choker Chunky Statement Bib Necklace with matching Earrings,"Fashion design,100%  Brand New,high  quality!
Its special design will make you look unique.
It is a good gift for your lover,family,friend and coworkers.
Material: Crystal + Alloy
Chain Length: App 50cm/19.68""",New,,Alloy Metal,21222540,,,,7,12.0,98.0,,5.0,,,,,,,18,,,https://images.tophatter.com/177e3a2f14f92e038e0d1c603a669ab7/large.jpg,https://images.tophatter.com/4dec4d044c3ca44c9f2d34e496add003/large.jpg,,,,Enabled,20+,265,4.5
23402455,Jewelry | Sets,(USA) Girls' Hello Kitty Rhinestone Necklace/Earrings/Ring Set (Kitty Head is About the Size of a Dime).,"***** CHEAPEST HELLO KITTY SET ON TOPHATTER!!!! *****

Necklace: Adjustable (18 1/2"" to 20 1/4"")
Ring: Adjustable
Earrings: For pierced ears. Studs with push backs.
NOTE:  Kitty head is small (about the size of a dime).

Ships SUPER FAST from Maryland, USA.
I sincerely appreciate your business... thank you!!!

Some Customer Reviews:  
o ""Thank you! This is my granddaughter birthday present""
o ""Very beautiful exactly what I hoped for. It's a Christmas gift for my daughter and I hope she will love it as much as I do. I have no doubt that she will love it. It is simply stunning.""",New,,Silver Plated,23402455,,,,1,7.0,,,4.0,,,,,,,,,,https://images.tophatter.com/a4a7ab97c7fded601c055aeaba9f024b/large.jpg,https://images.tophatter.com/c8429d7a118f27b6c68131f9649590bc/large.jpg,https://images.tophatter.com/5dcf8b8bda4b6b2879ef798342737cea/large.jpg,https://images.tophatter.com/34c82550e626ee0f754feede89c95f21/large.jpg,,Enabled,30+,141,5.0
23872225,Jewelry | Sets,Fashion Austrian Crystal Love Drift Bottles Jewelry Earrings + Necklace Jewelry Sets,"Item Type: Jewelry Sets
Included Additional Item Description: Necklace/Earrings
Gender: Women
Occasion: Party
Metals Type: Silver Plated",New,,Silver Plated,23872225,,,,1,15.0,499.0,,0.0,,,,,,,,,,https://images.tophatter.com/1724129ab5105b047ae6082c5528adb7/large.jpg,https://images.tophatter.com/30488219bb41331342d37bc436346405/large.jpg,https://images.tophatter.com/de6f06831bbb8aec0ca5b96c32183944/large.jpg,https://images.tophatter.com/be2302f2b3c1b21af6fdd83b89e23614/large.jpg,,Enabled,0,69,0
24188421,Jewelry | Sets,Gorgeous Bling Circles Inspired Necklace & Earring Set,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24188421,,,,1,15.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/1ce85322a48f47d531e5bce58fd95b4c/large.jpg,https://images.tophatter.com/aaa4d89d88f1b24b633107d363702961/large.jpg,,,,Enabled,0,24,0
24189157,Jewelry | Sets,Antiqued Silver Crystal & Bali Beads Necklace & Earring Sets in 4 Colors,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24189157,,,,1,20.0,49.0,,6.0,,,,,,,25,,,https://images.tophatter.com/b58e11a9874e0c0c7595b08022d90a62/large.jpg,https://images.tophatter.com/3f24d0dfd6017e1ec3713093d391ed97/large.jpg,https://images.tophatter.com/6fbf30240e6a3c496fb16b6bb286c309/large.jpg,https://images.tophatter.com/cced290c61166d127a1c213b96857925/large.jpg,,Enabled,200+,43,4.5
24189484,Jewelry | Sets,Gorgeous IVORY Agate Necklace & Earring Set,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24189484,,,,1,15.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/64b8bc335f028c8ee8e835e9e51cc709/large.jpg,https://images.tophatter.com/fa551487e9b3ce4e0486848ad459ae7c/large.jpg,,,,Enabled,0,28,0
24189874,Jewelry | Sets,"Unique Turquoise Set, Butterflies, Bird, Flowers Necklace & Earring Set","Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24189874,,,,1,19.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/601e669f31e0441f3d363f501443c635/large.jpg,https://images.tophatter.com/c1d12517ddb74177ea5bdcf5feae0c35/large.jpg,,,,Enabled,0,16,0
24190418,Jewelry | Sets,Statement Designer X0vals Crystal Necklace & Earring Set,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24190418,,,,1,15.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/b4979c22e789ffdd511558f8c3f632a9/large.jpg,https://images.tophatter.com/c59266ae8d4b4f367e262ff97e91602f/large.jpg,https://images.tophatter.com/c1d12517ddb74177ea5bdcf5feae0c35/large.jpg,https://images.tophatter.com/aaa4d89d88f1b24b633107d363702961/large.jpg,,Enabled,0,14,4.5
24205467,Jewelry | Sets,Statement Designer Inspired Flowers & Bling Necklace & Earring Set,"Many sparkly crystals encrusted around each flower to give them that extra pop!
Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24205467,,,,1,15.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/f6d5308d17c734aeeba00785fb4eb278/large.jpg,https://images.tophatter.com/c1d12517ddb74177ea5bdcf5feae0c35/large.jpg,,,,Enabled,0,25,0
24207118,Jewelry | Sets,Designer Inspired Antiqued Gold Circles Drop V Necklace Sets,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24207118,,,,1,15.0,49.0,,5.0,,,,,,,25,,,https://images.tophatter.com/4682535452aa9e31894e74b78e176b5e/large.jpg,https://images.tophatter.com/c1d12517ddb74177ea5bdcf5feae0c35/large.jpg,,,,Enabled,0,20,5.0
24212825,Jewelry | Sets,Gorgeous Two Toned Flower Crystal Necklace & Earring Set,"Very sparkly high quality products always right here always. 
Fish hook earring posts

We have thousands of products to list please follow us  to see them first before they sell out.
Made by the same elves that make big label brand jewelry, quality is the best!
Necklaces and sets always come with extensions to adjust size.
Earring posts are hypo-allergenic.
Lead nickle free items 
Department store quality, flea market prices.",New with Tags,,Rhodium Plated,24212825,,,,1,15.0,38.0,,5.0,,,,,,,25,,,https://images.tophatter.com/5c12771ad0cc54a1753c47c15e1bbd72/large.jpg,https://images.tophatter.com/c1d12517ddb74177ea5bdcf5feae0c35/large.jpg,,,,Enabled,0,15,5.0
